3 1 323 1
5506 5544 5467 5506
6732 6754 6697 6732
6149.30	6177.30	6134.00	6148.10
6149.60	6172.00	6112.90	6149.30
6129.20	6180.70	6129.20	6149.60
6126.80	6149.90	6110.90	6129.20
6160.90	6160.90	6112.90	6126.80
6184.80	6206.00	6132.70	6160.90
6214.60	6244.60	6179.70	6184.80
6182.50	6216.10	6178.80	6214.60
6166.10	6186.90	6161.30	6182.50
6155.20	6181.10	6129.10	6166.10
6156.00	6199.80	6134.30	6155.20
6150.40	6183.50	6113.10	6156.00
6108.60	6166.80	6108.60	6150.40
6172.40	6174.70	6105.80	6108.60
6157.30	6184.30	6149.30	6172.40
6121.30	6170.50	6105.30	6157.30
6073.50	6121.70	6069.00	6121.30
6072.70	6081.90	6044.70	6073.50
6030.90	6076.30	6030.20	6072.70
6001.20	6044.50	5994.80	6030.90
6004.50	6014.30	5978.10	6001.20
5966.50	6016.70	5966.50	6004.50
5937.10	5969.10	5921.50	5966.50
5957.80	5957.80	5897.30	5937.10
5960.80	5985.50	5950.90	5957.80
5971.30	6002.90	5950.10	5960.80
5929.30	5937.00	5895.00	5906.10
5888.30	5945.30	5888.20	5929.30
5878.60	5921.30	5878.60	5888.30
5878.60	5878.60	5878.60	5878.60
5869.10	5893.60	5858.60	5878.60
5860.00	5892.30	5832.50	5869.10
5902.60	5906.30	5853.80	5860.00
5915.20	5939.20	5878.40	5902.60
5903.40	5936.60	5883.80	5915.20
5900.40	5932.50	5900.20	5903.40
5896.60	5915.00	5888.80	5900.40
5897.90	5902.80	5848.70	5896.60
5870.90	5903.20	5845.00	5897.90
5820.10	5870.90	5820.10	5870.90
5823.40	5848.20	5797.00	5820.10
5860.50	5860.50	5752.60	5823.40
5818.10	5865.90	5778.20	5860.50
5828.80	5866.60	5818.10	5818.10
5889.40	5889.40	5820.90	5828.80
5838.40	5893.30	5836.50	5889.40
5932.10	5940.70	5827.10	5838.40
5880.80	5932.10	5880.80	5932.10
5928.30	5949.80	5867.40	5880.80
5974.90	5977.20	5928.30	5928.30
5929.50	5982.50	5904.70	5974.90
5877.10	5936.80	5877.10	5929.50
5851.20	5878.70	5851.20	5877.10
5833.90	5872.80	5825.80	5851.20
5719.70	5835.20	5719.70	5833.90
5770.90	5770.90	5700.70	5719.70
5665.00	5736.80	5657.20	5684.10
5658.20	5673.50	5610.80	5665.00
5626.10	5658.20	5585.00	5658.20
5597.40	5665.70	5597.40	5626.10
5619.30	5701.50	5594.30	5597.40
5506.80	5636.80	5506.80	5619.30
5519.60	5544.40	5475.60	5506.80
5620.90	5620.90	5467.40	5519.60
5655.20	5666.30	5612.30	5620.90
5562.90	5673.60	5562.90	5655.20
5706.30	5706.30	5562.90	5562.90
5669.80	5720.60	5638.50	5706.30
5762.10	5762.10	5656.60	5669.80
5764.60	5789.80	5738.90	5762.10
5749.70	5802.90	5745.70	5764.60
5723.80	5754.80	5680.60	5749.70
5652.00	5743.80	5591.50	5723.80
5791.00	5793.60	5643.30	5652.00
5791.00	5791.00	5791.00	5791.00
5677.70	5791.00	5677.70	5791.00
5587.10	5677.70	5562.00	5677.70
5678.70	5678.70	5563.50	5587.10
5532.70	5705.90	5532.70	5678.70
5657.40	5657.40	5510.50	5532.70
5671.60	5715.00	5645.40	5657.40
5675.50	5719.70	5618.70	5671.60
5846.20	5871.60	5675.50	5675.50
5841.30	5883.20	5807.10	5846.20
5912.10	5912.10	5755.40	5841.30
6042.00	6042.00	5912.10	5912.10
6000.80	6033.70	5987.20	6029.40
6016.50	6020.00	5974.50	6000.80
6067.00	6092.50	6012.90	6016.50
6026.10	6067.00	6024.30	6067.00
6045.70	6074.20	6020.60	6026.10
6044.10	6073.30	6037.60	6045.70
6004.70	6047.50	5983.50	6044.10
6024.30	6024.30	5984.30	6004.70
5964.60	6033.50	5964.60	6024.30
6015.20	6019.20	5961.40	5964.60
5959.20	6036.00	5959.20	6015.30
5935.70	5979.70	5927.20	5959.20
5972.20	6004.30	5929.70	5935.70
6036.30	6047.00	5971.40	5972.20
5990.10	6037.90	5990.10	6036.30
6007.50	6029.40	5974.80	5990.10
5991.30	6012.60	5957.80	6007.50
5991.70	5992.90	5956.70	5991.30
5999.40	6039.10	5986.90	5991.70
5993.20	6044.00	5992.80	5999.40
5965.10	5995.20	5951.00	5993.30
5950.60	5980.50	5950.60	5965.10
5952.80	5978.60	5940.70	5950.60
5907.90	5959.90	5907.90	5952.80
5855.90	5909.10	5838.20	5907.90
5812.90	5857.10	5812.90	5855.90
5857.40	5857.60	5790.90	5812.90
5897.80	5897.80	5830.70	5857.40
5858.70	5924.50	5858.70	5897.80
5833.00	5864.00	5803.80	5858.70
5801.60	5811.80	5743.00	5747.30
5760.30	5816.00	5746.20	5801.60
5779.80	5792.50	5760.30	5760.30
5786.80	5796.10	5772.70	5779.80
5722.60	5788.20	5722.60	5786.80
5704.40	5744.00	5698.50	5722.60
5633.80	5704.40	5633.80	5704.40
5660.90	5679.00	5630.40	5633.80
5672.40	5672.40	5625.00	5660.90
5693.20	5729.80	5666.50	5672.40
5663.70	5710.00	5663.70	5693.20
5699.00	5699.00	5634.80	5663.70
5740.20	5740.20	5693.10	5699.00
5711.00	5740.20	5707.20	5740.20
5735.10	5735.10	5690.90	5711.00
5731.50	5744.60	5724.90	5735.20
5688.80	5731.50	5688.80	5731.50
5731.50	5731.50	5686.10	5688.80
5731.80	5750.30	5725.90	5731.50
5691.20	5731.80	5691.20	5731.80
5714.60	5722.40	5686.40	5691.20
5681.50	5716.40	5681.50	5714.60
5618.80	5682.20	5618.80	5681.50
